x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.528361,0.507212,0.625564,0.439666,0.680417,0.348798,0.702725,0.26599,0.699548,0.197584,0.636341,0.279931,0.644657,0.205557,0.645449,0.254834,0.645599,0.311366,0.575086,0.286517,0.584444,0.212487,0.591678,0.280644,0.594579,0.346138,0.51396,0.298617,0.526621,0.238739,0.536314,0.315243,0.538516,0.380289,0.452211,0.317891,0.467334,0.275682,0.48154,0.330868,0.488273,0.381046,A
0.785658,0.380671,0.884425,0.342132,0.944034,0.268564,0.958709,0.181418,0.941855,0.12003,0.896685,0.182815,0.895925,0.116816,0.896349,0.171672,0.898429,0.229826,0.839441,0.189469,0.837693,0.12705,0.847231,0.200175,0.852112,0.263282,0.784718,0.203363,0.7864,0.145255,0.798211,0.219167,0.80304,0.278278,0.726625,0.223165,0.730546,0.178553,0.746435,0.23258,0.757,0.278374,A
0.512713,0.606372,0.59118,0.542516,0.634757,0.450718,0.625871,0.368599,0.603388,0.308472,0.567626,0.391145,0.554623,0.334606,0.565654,0.393474,0.57833,0.442888,0.5114,0.403608,0.506697,0.354098,0.530928,0.429866,0.54384,0.480811,0.460755,0.425027,0.456524,0.374999,0.484383,0.448466,0.498163,0.497893,0.408659,0.452996,0.406041,0.404127,0.433152,0.451197,0.450296,0.490142,A
0.47889,0.588048,0.561072,0.551774,0.619805,0.492827,0.631135,0.427103,0.634917,0.376816,0.582801,0.418872,0.585395,0.365138,0.578572,0.415105,0.573809,0.460458,0.530976,0.416718,0.537025,0.372308,0.535594,0.434949,0.533784,0.481216,0.482908,0.422442,0.486182,0.38849,0.488861,0.450308,0.49094,0.494081,0.433234,0.433921,0.439414,0.40399,0.447312,0.449276,0.453671,0.485087,A
0.383454,0.844243,0.481699,0.815399,0.562155,0.729542,0.581747,0.632966,0.58463,0.562928,0.527548,0.631365,0.529499,0.562518,0.517199,0.624772,0.504297,0.686888,0.458722,0.629283,0.467712,0.565754,0.465629,0.64951,0.456326,0.715891,0.394286,0.639447,0.407549,0.578751,0.409837,0.666789,0.403155,0.730566,0.327486,0.658296,0.345219,0.618201,0.350891,0.683602,0.351248,0.734063,A
0.514501,0.784195,0.605353,0.751193,0.676846,0.664241,0.691072,0.575963,0.680062,0.509652,0.636547,0.587147,0.633478,0.521048,0.62572,0.578038,0.625571,0.628517,0.57222,0.587033,0.57088,0.542077,0.569355,0.62495,0.568943,0.679047,0.513875,0.59608,0.510633,0.562984,0.511923,0.645229,0.51362,0.697082,0.456434,0.610681,0.458529,0.580032,0.463138,0.637845,0.467617,0.679274,A
0.644843,0.499461,0.765158,0.445538,0.839445,0.342279,0.855829,0.241872,0.845799,0.166345,0.800245,0.279912,0.800377,0.184549,0.794744,0.243011,0.795962,0.305929,0.730553,0.280933,0.734622,0.191951,0.733269,0.278826,0.730285,0.349542,0.660792,0.291392,0.667806,0.21946,0.670595,0.311253,0.668288,0.379142,0.586341,0.307371,0.600696,0.255226,0.610458,0.317317,0.613296,0.369144,A
0.299495,0.792998,0.448541,0.736797,0.598923,0.585999,0.660815,0.445978,0.654473,0.331547,0.499405,0.450941,0.52014,0.354202,0.473087,0.457257,0.434534,0.545691,0.38211,0.443611,0.399636,0.351524,0.373892,0.503672,0.356642,0.616435,0.281919,0.462408,0.287085,0.386988,0.277674,0.5465,0.273914,0.656975,0.195392,0.498635,0.198458,0.412244,0.202675,0.508088,0.207851,0.588324,A
0.613429,0.723678,0.725189,0.647598,0.784116,0.5,0.793501,0.372082,0.774802,0.279166,0.752423,0.507015,0.707079,0.345344,0.696643,0.38138,0.706901,0.429573,0.666066,0.531457,0.628618,0.369047,0.634687,0.434986,0.646576,0.503982,0.577725,0.548441,0.552372,0.413293,0.566751,0.487372,0.582757,0.554684,0.488062,0.555618,0.485587,0.45442,0.50034,0.511966,0.51375,0.566568,A
0.50152,0.684,0.66212,0.642454,0.763783,0.516782,0.802855,0.393699,0.800646,0.299721,0.723388,0.34991,0.732535,0.33773,0.696668,0.440305,0.68258,0.494071,0.625243,0.329951,0.632441,0.353772,0.620865,0.474551,0.614179,0.533604,0.528406,0.341734,0.534466,0.393527,0.540005,0.504022,0.541526,0.554101,0.43982,0.366785,0.451904,0.427678,0.458054,0.508031,0.463004,0.542192,A
0.477332,0.570588,0.552555,0.544495,0.611216,0.485952,0.622364,0.419687,0.620889,0.367601,0.579879,0.412903,0.580225,0.363749,0.575077,0.410359,0.56911,0.457108,0.525839,0.409837,0.529868,0.363017,0.531895,0.421539,0.529751,0.470307,0.474586,0.417732,0.478069,0.373846,0.485963,0.431493,0.487933,0.477092,0.423185,0.432391,0.428809,0.395406,0.44029,0.434996,0.447075,0.47099,A
0.433096,0.661949,0.522778,0.585067,0.566779,0.469417,0.549518,0.370104,0.515093,0.301858,0.478956,0.394596,0.455152,0.324562,0.477203,0.396262,0.496897,0.457672,0.411325,0.418461,0.396163,0.350806,0.436758,0.443465,0.459045,0.507851,0.351595,0.452644,0.340203,0.386948,0.387445,0.475686,0.411777,0.536215,0.29181,0.495114,0.291163,0.443629,0.332295,0.502887,0.356405,0.548704,A
0.438517,0.786242,0.579015,0.728087,0.668292,0.556363,0.711329,0.407519,0.74714,0.299658,0.60804,0.431274,0.634724,0.339643,0.600048,0.47289,0.576272,0.578771,0.527381,0.414614,0.548381,0.329946,0.52899,0.498251,0.519201,0.612203,0.451667,0.416271,0.463785,0.341856,0.457093,0.508298,0.4522,0.60554,0.375222,0.421967,0.391541,0.352943,0.397042,0.465081,0.4035,0.54292,A
0.515425,0.999293,0.344651,0.925881,0.229498,0.766099,0.193367,0.607681,0.185074,0.481922,0.308399,0.59871,0.287849,0.475499,0.30744,0.596522,0.328968,0.694763,0.418961,0.589706,0.401762,0.46802,0.412479,0.614594,0.429707,0.701174,0.532843,0.598743,0.51982,0.488806,0.507457,0.628566,0.510619,0.710594,0.648848,0.627686,0.631368,0.523225,0.597162,0.618441,0.587588,0.689698,A
0.245572,0.530752,0.355021,0.473197,0.428378,0.370807,0.434624,0.269559,0.414339,0.198076,0.368763,0.292769,0.363884,0.215534,0.355634,0.280413,0.357138,0.344376,0.294924,0.299104,0.293699,0.235895,0.297347,0.325977,0.301604,0.39574,0.228696,0.317259,0.228534,0.254931,0.240973,0.346939,0.249764,0.415,0.162603,0.344522,0.163919,0.298408,0.181103,0.362939,0.197116,0.41556,A
0.562092,0.487666,0.687471,0.424277,0.765029,0.314946,0.784341,0.209082,0.769789,0.129503,0.72524,0.260589,0.72001,0.16119,0.707362,0.223276,0.709331,0.285349,0.652389,0.265712,0.651338,0.1707,0.647412,0.259774,0.647767,0.329762,0.580896,0.278848,0.580983,0.200083,0.583647,0.290952,0.584721,0.357562,0.505023,0.295761,0.512021,0.237744,0.520617,0.29859,0.525578,0.349936,A
0.287489,0.448277,0.420389,0.391106,0.49902,0.286902,0.504158,0.175921,0.474803,0.097844,0.432039,0.179003,0.423078,0.099008,0.417862,0.175109,0.414355,0.249303,0.350902,0.187856,0.350715,0.11018,0.359982,0.213159,0.357225,0.295998,0.279523,0.211938,0.279494,0.139496,0.292555,0.245888,0.292988,0.321891,0.207755,0.245069,0.208779,0.189018,0.225791,0.262734,0.235173,0.320815,A
0.322139,0.458918,0.440803,0.408336,0.523101,0.304441,0.546807,0.198599,0.532685,0.116567,0.477551,0.223541,0.468229,0.142216,0.455893,0.207469,0.455758,0.26873,0.402343,0.224548,0.395311,0.161854,0.393252,0.252225,0.3935,0.317032,0.332844,0.240173,0.325236,0.1862,0.328979,0.2783,0.332274,0.341765,0.265369,0.265795,0.25968,0.220376,0.270036,0.286053,0.282656,0.336247,A
0.504501,0.633286,0.593863,0.568265,0.643944,0.461534,0.642874,0.365788,0.637654,0.289969,0.581868,0.399572,0.577044,0.325289,0.585814,0.360785,0.59747,0.410399,0.519844,0.414016,0.525205,0.351984,0.539553,0.426432,0.548083,0.493933,0.46124,0.437693,0.472407,0.380925,0.490571,0.462342,0.499301,0.526771,0.399531,0.469514,0.41624,0.428532,0.438598,0.486407,0.451338,0.533413,A
0.150773,0.7867,0.187814,0.695101,0.296975,0.601923,0.374267,0.534093,0.429148,0.468129,0.406579,0.627702,0.459015,0.48469,0.476342,0.360053,0.476364,0.261865,0.425582,0.637229,0.478532,0.488264,0.488033,0.357622,0.479519,0.250163,0.426152,0.635989,0.480848,0.489516,0.482268,0.362708,0.472603,0.263881,0.410482,0.626596,0.459691,0.499283,0.471833,0.398497,0.468109,0.320423,A
0.306541,0.72159,0.357958,0.708794,0.391307,0.647983,0.403352,0.58509,0.40932,0.546938,0.385192,0.609032,0.382878,0.55543,0.375286,0.59385,0.379077,0.613108,0.355936,0.60524,0.35302,0.556161,0.35051,0.603035,0.355652,0.617412,0.327155,0.6089,0.32543,0.567213,0.32503,0.609729,0.327703,0.625786,0.299134,0.614061,0.299605,0.584772,0.300938,0.610607,0.301997,0.622806,A
0.565658,0.823252,0.671632,0.755925,0.73576,0.632563,0.754442,0.528467,0.742582,0.44584,0.680851,0.563313,0.676128,0.48339,0.671056,0.557621,0.672044,0.624355,0.601931,0.577537,0.601823,0.510141,0.609451,0.610671,0.613847,0.687907,0.530489,0.600749,0.530714,0.557853,0.546699,0.655328,0.554672,0.724216,0.461025,0.627652,0.469889,0.587379,0.486391,0.654891,0.496301,0.708296,A
0.352975,0.755258,0.483837,0.694906,0.583655,0.587243,0.602987,0.468791,0.577743,0.376172,0.514878,0.468177,0.517746,0.384727,0.498572,0.468613,0.485268,0.548892,0.429461,0.465434,0.438038,0.392322,0.429438,0.502783,0.419151,0.589114,0.353389,0.480029,0.359688,0.415219,0.358817,0.52548,0.351752,0.607628,0.274527,0.501664,0.283509,0.439434,0.293805,0.514011,0.29806,0.576195,A
0.455458,0.585587,0.555109,0.517473,0.615463,0.417047,0.614686,0.319475,0.59634,0.251994,0.550545,0.349802,0.543001,0.281185,0.545899,0.332075,0.552658,0.386786,0.484436,0.366503,0.481408,0.306368,0.495757,0.380813,0.507116,0.442092,0.425916,0.392819,0.42407,0.340229,0.444151,0.415984,0.45783,0.475639,0.366046,0.425629,0.368633,0.380693,0.391435,0.432642,0.410734,0.478606,A
0.679346,0.857642,0.799567,0.825509,0.893599,0.731779,0.91994,0.624857,0.908566,0.54355,0.856782,0.649746,0.860626,0.55635,0.841226,0.619956,0.833465,0.679204,0.782327,0.641797,0.7912,0.561531,0.776794,0.654285,0.763807,0.722011,0.711838,0.648067,0.720272,0.576092,0.714661,0.667036,0.707668,0.732399,0.640225,0.661016,0.649494,0.607103,0.654142,0.670476,0.657337,0.721784,A
0.433434,0.532762,0.520469,0.499772,0.589441,0.44355,0.607425,0.372225,0.608529,0.313879,0.553045,0.361032,0.560662,0.302844,0.547728,0.350449,0.533325,0.402899,0.497397,0.353094,0.508893,0.301038,0.498709,0.363651,0.488346,0.419571,0.444429,0.35503,0.453302,0.307967,0.447348,0.37012,0.440382,0.422586,0.388144,0.36423,0.395739,0.3168,0.401362,0.359977,0.405059,0.402688,A
0.673771,0.797178,0.831951,0.704921,0.919262,0.54965,0.924236,0.407434,0.899432,0.303486,0.837266,0.445214,0.847021,0.351722,0.846897,0.446502,0.844981,0.530334,0.747256,0.455131,0.77183,0.372665,0.787629,0.504962,0.788207,0.602031,0.663182,0.476861,0.700083,0.416225,0.71888,0.550479,0.716555,0.640812,0.577293,0.506879,0.62104,0.482886,0.64308,0.573325,0.648454,0.635515,A
0.598337,0.686275,0.751622,0.618773,0.830177,0.503998,0.859352,0.381644,0.835244,0.295382,0.771412,0.433112,0.777122,0.314504,0.76867,0.390867,0.757922,0.465827,0.683692,0.44335,0.697492,0.326315,0.699861,0.429748,0.687062,0.515201,0.602958,0.456716,0.617309,0.353017,0.625674,0.456993,0.619318,0.533254,0.517903,0.459812,0.545528,0.393698,0.549234,0.468859,0.548139,0.527352,A
0.605053,0.392829,0.681875,0.369736,0.738316,0.29594,0.754723,0.221894,0.746192,0.165998,0.716462,0.271217,0.723169,0.197795,0.720611,0.161318,0.715396,0.14247,0.662763,0.260243,0.671196,0.186048,0.67038,0.165569,0.66578,0.161257,0.612475,0.258487,0.6231,0.184618,0.624502,0.170614,0.623491,0.168742,0.564873,0.263268,0.576149,0.201489,0.576567,0.19172,0.574562,0.190111,A
0.376609,0.520404,0.519276,0.479941,0.636492,0.358734,0.676099,0.230293,0.664959,0.128533,0.569925,0.219574,0.580387,0.127979,0.562984,0.211471,0.553205,0.294875,0.47499,0.211621,0.49239,0.131882,0.485223,0.250283,0.4758,0.344118,0.386957,0.228474,0.400861,0.155608,0.401005,0.277602,0.395925,0.365564,0.300065,0.259202,0.312812,0.205302,0.324943,0.2933,0.332754,0.36181,A
0.481392,0.581012,0.582654,0.522574,0.643587,0.40023,0.652258,0.295492,0.63496,0.216916,0.598565,0.337442,0.583009,0.243652,0.579163,0.315077,0.584964,0.385522,0.522446,0.349136,0.50869,0.267047,0.517593,0.363311,0.526158,0.437674,0.449076,0.373491,0.439854,0.30855,0.45429,0.402483,0.463059,0.468609,0.37511,0.402746,0.374784,0.347775,0.389566,0.41185,0.398911,0.462055,A
0.552513,0.803417,0.382098,0.792982,0.224273,0.67442,0.161087,0.538472,0.135582,0.41771,0.265186,0.484131,0.210376,0.470822,0.280281,0.591511,0.341173,0.682678,0.366558,0.440093,0.309551,0.445162,0.374999,0.585878,0.42453,0.679501,0.469489,0.42404,0.412065,0.447038,0.464346,0.581888,0.506252,0.670356,0.573971,0.431411,0.515329,0.449659,0.535022,0.549525,0.56133,0.616863,A
0.744888,0.831625,0.829006,0.779121,0.884671,0.70208,0.891319,0.627429,0.875529,0.568076,0.833418,0.639336,0.832293,0.597704,0.832851,0.640062,0.833959,0.685637,0.776779,0.643987,0.781813,0.618144,0.786019,0.679295,0.785933,0.734196,0.725237,0.656139,0.7295,0.633308,0.736374,0.691915,0.738938,0.742331,0.672881,0.672596,0.681992,0.645008,0.691527,0.68957,0.696835,0.730187,A
0.322208,0.42604,0.368548,0.403099,0.407267,0.344328,0.415586,0.279048,0.415409,0.236148,0.383805,0.28592,0.380179,0.248896,0.372546,0.298442,0.375365,0.308174,0.350099,0.281485,0.347912,0.251087,0.347329,0.311388,0.354432,0.308911,0.321712,0.282627,0.319932,0.249271,0.321382,0.305506,0.328177,0.307494,0.295269,0.283521,0.294594,0.260278,0.297415,0.296501,0.300409,0.303165,A
0.227326,0.527716,0.344732,0.472312,0.415613,0.371147,0.422292,0.269601,0.412171,0.201371,0.362805,0.300395,0.350126,0.220059,0.342946,0.289502,0.350074,0.34889,0.28717,0.30569,0.279987,0.232133,0.285897,0.324657,0.293395,0.384857,0.221748,0.319866,0.212391,0.254264,0.221805,0.347128,0.231525,0.405252,0.157765,0.341366,0.148584,0.284309,0.16414,0.346945,0.179637,0.394824,A
0.587245,0.375101,0.647145,0.352326,0.682292,0.288534,0.688769,0.22802,0.68941,0.170691,0.63548,0.223594,0.633601,0.193397,0.625474,0.256592,0.617854,0.316698,0.574293,0.235652,0.574571,0.220707,0.574546,0.300976,0.576881,0.362325,0.522968,0.256181,0.519015,0.249493,0.517556,0.326579,0.519952,0.377303,0.478558,0.281396,0.464138,0.274311,0.461985,0.322097,0.463704,0.352921,A
0.568899,0.612759,0.660322,0.533818,0.705507,0.428758,0.6983,0.334068,0.679812,0.267484,0.648522,0.366439,0.621849,0.30028,0.630933,0.362712,0.642724,0.41358,0.58527,0.38763,0.565753,0.329552,0.589316,0.412032,0.605149,0.465164,0.530687,0.41661,0.513798,0.370353,0.541658,0.449244,0.559425,0.498618,0.476724,0.452062,0.465537,0.416083,0.49047,0.468935,0.509418,0.506106,A
0.215602,0.697528,0.332497,0.643396,0.40385,0.541691,0.409999,0.434931,0.395013,0.363607,0.354792,0.462662,0.34396,0.377891,0.340621,0.446306,0.34383,0.50743,0.281738,0.471142,0.280861,0.38344,0.288945,0.472478,0.289279,0.539377,0.21463,0.489138,0.218259,0.408806,0.229738,0.498303,0.233278,0.560642,0.145759,0.514181,0.150816,0.456412,0.168298,0.518037,0.179846,0.567665,A
0.369593,0.493675,0.465406,0.444017,0.532176,0.348206,0.536512,0.255508,0.515354,0.189307,0.470218,0.27837,0.46132,0.210675,0.458811,0.265993,0.463119,0.324237,0.400063,0.286316,0.395501,0.224204,0.403307,0.299197,0.410805,0.363355,0.338125,0.306296,0.333225,0.250259,0.344457,0.329143,0.353084,0.389102,0.277245,0.333494,0.275568,0.287291,0.29163,0.344936,0.306459,0.391955,A
0.72094,0.945788,0.817208,0.935425,0.896708,0.846025,0.91643,0.753951,0.909675,0.687658,0.871922,0.763413,0.872738,0.690615,0.86322,0.752062,0.859672,0.80631,0.809513,0.758093,0.819042,0.690304,0.817782,0.775012,0.809846,0.833279,0.750108,0.764381,0.762631,0.711504,0.76537,0.797231,0.76079,0.850126,0.690434,0.777808,0.708573,0.749214,0.715519,0.809932,0.715759,0.850477,A
0.430977,0.707563,0.683929,0.644688,0.77513,0.391998,0.754234,0.19071,0.702516,0.07866,0.649524,0.252371,0.630036,0.12094,0.646452,0.293136,0.642087,0.354316,0.498665,0.25752,0.522615,0.143573,0.565188,0.348647,0.550588,0.400393,0.374933,0.305352,0.409017,0.209101,0.471271,0.409407,0.451014,0.457781,0.261097,0.355072,0.331212,0.310264,0.373305,0.433516,0.347747,0.469595,A
0.710703,0.764949,0.828692,0.70296,0.898082,0.57974,0.915511,0.469162,0.912944,0.386556,0.870717,0.544566,0.855645,0.413142,0.850593,0.46012,0.856459,0.51571,0.799822,0.55768,0.790945,0.432923,0.797848,0.505624,0.80235,0.568794,0.724459,0.570274,0.723717,0.469678,0.736035,0.547018,0.743294,0.607092,0.643989,0.578386,0.657089,0.501145,0.663325,0.557474,0.663527,0.606044,A
0.633932,0.93707,0.748319,0.88612,0.828349,0.769803,0.840434,0.663245,0.816839,0.584196,0.771104,0.679621,0.766591,0.600812,0.760571,0.68155,0.755813,0.751471,0.696856,0.686244,0.701633,0.629971,0.707793,0.736716,0.703628,0.807875,0.62622,0.704787,0.632712,0.652984,0.646193,0.75816,0.646805,0.827606,0.554271,0.730818,0.566418,0.691597,0.585288,0.763167,0.59319,0.816701,A
0.344672,0.610919,0.452203,0.538131,0.512848,0.426618,0.523394,0.326444,0.50293,0.249178,0.454332,0.358202,0.449089,0.282746,0.454264,0.341025,0.460983,0.400177,0.386456,0.369289,0.388924,0.297769,0.406013,0.384137,0.413755,0.456844,0.322835,0.388626,0.330923,0.3358,0.351458,0.423117,0.358009,0.489173,0.258502,0.413818,0.275157,0.374222,0.291394,0.436047,0.298488,0.486212,A
0.47854,0.745676,0.594119,0.683717,0.664942,0.531784,0.694617,0.395854,0.730847,0.320648,0.618805,0.42323,0.626864,0.348161,0.606895,0.456508,0.598398,0.473037,0.550091,0.403108,0.563452,0.319986,0.555404,0.454622,0.551022,0.470478,0.48303,0.409422,0.492432,0.3254,0.498569,0.463469,0.49469,0.490273,0.414468,0.419031,0.427186,0.36552,0.43982,0.453184,0.439507,0.478558,A
0.753003,0.699206,0.854112,0.667864,0.923577,0.58472,0.941243,0.498736,0.929595,0.437679,0.890879,0.502211,0.895461,0.436478,0.889544,0.502073,0.879895,0.558303,0.82681,0.500861,0.839222,0.438402,0.841618,0.523829,0.831616,0.583141,0.767178,0.511101,0.784349,0.452384,0.789773,0.537905,0.783169,0.59456,0.70668,0.528128,0.725314,0.492467,0.736322,0.551021,0.736814,0.593723,A
0.472252,0.624807,0.602188,0.554271,0.679834,0.417109,0.702006,0.296192,0.685642,0.202259,0.62129,0.325115,0.635949,0.256153,0.623318,0.35564,0.615938,0.426295,0.536942,0.325519,0.56195,0.289149,0.562924,0.410268,0.557322,0.487393,0.45727,0.336483,0.488215,0.333044,0.493186,0.445795,0.488145,0.513218,0.379429,0.349584,0.424954,0.362409,0.43078,0.44398,0.42955,0.491571,A
0.26536,0.81681,0.416471,0.753997,0.530069,0.601744,0.561136,0.451778,0.553547,0.342324,0.456707,0.473452,0.463058,0.353143,0.442595,0.456552,0.432698,0.555163,0.351916,0.477954,0.364118,0.367296,0.359133,0.505932,0.355228,0.610115,0.256953,0.498673,0.268097,0.40602,0.273565,0.549278,0.279016,0.646831,0.165122,0.534979,0.176111,0.462442,0.192478,0.563762,0.206923,0.641447,A
0.530422,0.909634,0.620714,0.868135,0.691772,0.791631,0.704167,0.709605,0.690936,0.647962,0.652336,0.705614,0.661885,0.656028,0.654396,0.712009,0.646302,0.765619,0.592878,0.706438,0.609581,0.663194,0.608469,0.733438,0.599824,0.792561,0.533485,0.714351,0.552787,0.672523,0.557276,0.745191,0.550213,0.804643,0.470128,0.727738,0.496177,0.686401,0.506446,0.738087,0.505434,0.785284,A
0.596155,0.685279,0.688119,0.628714,0.747313,0.530013,0.7499,0.434255,0.74012,0.363508,0.689137,0.46062,0.685116,0.390006,0.687352,0.446732,0.692993,0.504885,0.624432,0.470614,0.628944,0.404561,0.638814,0.48598,0.64404,0.550142,0.56632,0.491181,0.572097,0.430366,0.586722,0.514142,0.594007,0.576235,0.507803,0.519449,0.516428,0.473743,0.536595,0.5317,0.550137,0.579577,A
0.418506,0.706074,0.286533,0.631382,0.186501,0.491448,0.171411,0.360635,0.189257,0.249131,0.294813,0.294414,0.290356,0.346165,0.306269,0.459221,0.313894,0.546866,0.400821,0.280483,0.387196,0.345869,0.387139,0.478531,0.384049,0.573176,0.500512,0.302755,0.487868,0.376831,0.468436,0.496985,0.453236,0.57659,0.594282,0.35075,0.585442,0.393587,0.549156,0.485686,0.527362,0.544022,A
0.537271,0.588223,0.619887,0.538296,0.66911,0.444257,0.678626,0.357608,0.680813,0.289044,0.626073,0.378582,0.623643,0.31374,0.619576,0.360759,0.617374,0.415398,0.564123,0.384753,0.562233,0.325077,0.567815,0.395777,0.573071,0.457585,0.508292,0.40059,0.508769,0.366075,0.518359,0.441929,0.525127,0.499266,0.456078,0.423374,0.461996,0.386807,0.470005,0.430487,0.475528,0.465978,A
0.642222,0.570548,0.750329,0.511426,0.815561,0.400427,0.829929,0.302148,0.822646,0.226892,0.775075,0.344286,0.775268,0.246686,0.770734,0.30932,0.768983,0.373132,0.706713,0.352134,0.706605,0.264622,0.711176,0.34932,0.710709,0.415871,0.636499,0.369037,0.639946,0.300015,0.650102,0.383942,0.652007,0.445322,0.562522,0.388814,0.57604,0.32957,0.5882,0.388271,0.589998,0.437144,A
0.643207,0.914705,0.804363,0.850663,0.903755,0.708332,0.919535,0.571398,0.901733,0.470595,0.837215,0.595996,0.846119,0.495104,0.837923,0.587467,0.826893,0.670683,0.748939,0.598491,0.775018,0.512794,0.777784,0.643741,0.765751,0.736414,0.666279,0.6141,0.701469,0.54451,0.7108,0.679325,0.70234,0.766458,0.580148,0.639529,0.623115,0.600701,0.637587,0.693978,0.636884,0.757758,A
0.338994,0.797453,0.4594,0.737573,0.556547,0.646318,0.579624,0.534331,0.55587,0.452327,0.504608,0.545156,0.504738,0.456165,0.488321,0.519212,0.483593,0.584576,0.425278,0.549417,0.425995,0.474811,0.419802,0.570028,0.41601,0.646198,0.354789,0.561156,0.355726,0.494323,0.355975,0.590612,0.354467,0.664492,0.282391,0.577933,0.288754,0.521803,0.297906,0.585422,0.305141,0.640572,A
0.399166,0.772399,0.213619,0.662778,0.113647,0.503037,0.105194,0.346044,0.119497,0.219976,0.23027,0.363534,0.223126,0.264495,0.221051,0.375096,0.233991,0.463449,0.341743,0.358926,0.338655,0.254906,0.320895,0.397281,0.326906,0.477791,0.454917,0.369555,0.448763,0.275639,0.41824,0.405463,0.417822,0.479543,0.570344,0.396977,0.56254,0.280503,0.524174,0.362981,0.514224,0.428759,A
